,sign,count,geometry
80548,Yield,1.0,POINT (-113.96586154939932 51.094674409659504)
80551,Yield,4.0,POINT (-113.9882401035607 50.93510954871357)
80572,Stop,3.0,POINT (-114.10811463981048 51.051266896703865)
80581,Yield,3.0,POINT (-114.1043839513955 51.15064037289334)
80614,Yield,3.0,POINT (-113.95032539846167 51.069151407997886)
80653,Stop,1.0,POINT (-114.09952263234777 51.02386535165346)
80657,Stop,3.0,POINT (-113.97024307290255 51.03468566384411)
80660,Yield,3.0,POINT (-114.0106502364549 50.93101350435496)
80670,Yield,1.0,POINT (-113.99948654841734 51.015493966043735)
80693,Stop,3.0,POINT (-114.15097864684876 51.026840426100634)
80694,Yield,3.0,POINT (-114.06679709024856 50.95810530889083)
80706,Stop,0.0,POINT (-114.0531812781561 51.04736943151311)
80710,Stop,2.0,POINT (-114.08103387082623 50.98606323805087)
80726,Yield,1.0,POINT (-114.22411425430948 51.088177291435365)
80734,Stop,2.0,POINT (-114.05657187945408 51.16331660235763)
80742,Yield,3.0,POINT (-114.09442697614955 50.90314930319155)
80758,Yield,3.0,POINT (-114.16736190211088 51.17696200331898)
80759,Stop,3.0,POINT (-114.11061549271226 51.0501318573968)
80767,Stop,0.0,POINT (-114.0590350086197 51.03612160640028)
80772,Stop,4.0,POINT (-114.24843644857312 51.15390323276683)
80778,Yield,3.0,POINT (-114.19228699536988 51.02318800874236)
80782,Stop,2.0,POINT (-114.08297964353964 51.00963239511437)
80787,Stop,1.0,POINT (-114.01029064766148 50.98514821428959)
80800,Yield,1.0,POINT (-114.24476731704229 51.127360067378504)
80801,Stop,1.0,POINT (-114.18722398466466 51.03676182171429)
80819,Yield,3.0,POINT (-113.95078929399614 50.91842436506287)
80822,Stop,4.0,POINT (-114.09378636299236 50.891981368822705)
80826,Stop,3.0,POINT (-114.15402781632851 51.15922985482386)
80858,Stop,3.0,POINT (-114.07581078317492 51.06399364780529)
80861,Stop,0.0,POINT (-113.93516118561278 51.13742363557427)
80864,Stop,1.0,POINT (-113.98457987533642 51.03624952875467)
80889,Yield,0.0,POINT (-114.07421243803722 51.064790611975006)
80890,Stop,2.0,POINT (-113.99308435099485 51.06516367547998)
80904,Yield,0.0,POINT (-114.08998414318981 51.070462738214)
80926,Stop,1.0,POINT (-114.14559366173839 51.0288732518504)
80934,Yield,3.0,POINT (-114.05940537659943 51.02129433439625)
80937,Stop,1.0,POINT (-114.18783701612065 51.030420381671505)
80946,Stop,4.0,POINT (-114.16450527186922 51.0963212758439)
80950,Stop,3.0,POINT (-114.11420318447804 51.02955314769962)
80966,Yield,1.0,POINT (-114.01884261539938 50.98518171745464)
80971,Stop,3.0,POINT (-114.10626259933167 51.14646680801821)
80980,Stop,3.0,POINT (-114.14137223138263 51.04866266845715)
80981,Yield,3.0,POINT (-113.9990323276061 50.87417721682766)
80984,Yield,1.0,POINT (-114.11075817882573 51.14741360823864)
80990,Yield,3.0,POINT (-114.00166158219577 50.85627221694479)
81000,Yield,4.0,POINT (-114.1535689067148 51.14445264264241)
81012,Stop,0.0,POINT (-114.0856906462703 50.98384581595863)
81016,Stop,0.0,POINT (-114.10923882522879 51.0232249629006)
81029,Stop,3.0,POINT (-113.88854994157441 51.0388467683052)
81037,Stop,3.0,POINT (-114.09005468607775 51.034305907104624)
81039,Yield,1.0,POINT (-113.9348309117029 51.081348447964125)
81040,Stop,4.0,POINT (-114.15064487490554 51.03517429041857)
81044,Stop,2.0,POINT (-114.07842224982791 51.06374596758508)
81048,Yield,3.0,POINT (-113.93264885568773 51.123060706181086)
81049,Yield,1.0,POINT (-114.07823723963683 50.94135456494892)
81060,Yield,3.0,POINT (-114.03792649431769 50.88229387794378)
81061,Yield,1.0,POINT (-114.00223370372615 50.95165795178582)
81075,Stop,4.0,POINT (-114.00476255224433 51.054639271112684)
81085,Yield,3.0,POINT (-114.17160157526212 51.138825928070055)
81097,Stop,1.0,POINT (-114.04178166323999 51.056182732970484)
81122,Stop,4.0,POINT (-113.99327324129135 51.039540264190045)
81125,Stop,3.0,POINT (-114.0816631348656 51.02834162823617)
81150,Stop,1.0,POINT (-114.16106919691008 51.078391468324966)
81153,Yield,3.0,POINT (-113.9235472467492 50.897864383939485)
81165,Stop,1.0,POINT (-114.06914890597332 51.030574309363814)
81173,Yield,1.0,POINT (-114.20388568448038 51.13440304027655)
81175,Yield,3.0,POINT (-113.93813527948411 51.07250664481336)
81194,Yield,3.0,POINT (-114.17281107049098 51.10553773580396)
81196,Yield,3.0,POINT (-114.18439543038579 51.106621186571125)
81210,Stop,1.0,POINT (-114.11798782734127 51.21248750583647)
81228,Stop,1.0,POINT (-114.08411188452857 50.98424954492186)
81232,Stop,1.0,POINT (-114.08000839845135 51.06095238478238)
81233,Stop,3.0,POINT (-114.145587718711 51.03058612900475)
81235,Stop,3.0,POINT (-113.96412504388442 50.989278976540874)
81240,Yield,3.0,POINT (-114.195034211637 51.026936858512734)
81258,Yield,1.0,POINT (-113.93243941939798 51.06089832175766)
81279,Yield,3.0,POINT (-113.95216428337541 51.085191012715775)
81282,Stop,3.0,POINT (-114.07099615627466 50.891653275199666)
81285,Stop,1.0,POINT (-114.11361327805913 51.02017192225605)
81286,Stop,1.0,POINT (-113.94668519573865 50.97216631908536)
81288,Yield,3.0,POINT (-114.17067385597062 51.11646250851517)
81309,Stop,3.0,POINT (-113.97296820574073 51.03488145112276)
81313,Yield,1.0,POINT (-114.1298249723355 50.9219062929646)
81325,Yield,3.0,POINT (-113.94358922558803 51.162711478404006)
81326,Yield,2.0,POINT (-113.9584520050705 51.045317356407466)
81329,Yield,1.0,POINT (-114.13730434015245 50.95728342320297)
81331,Yield,1.0,POINT (-114.0940859688379 50.906280472283925)
81333,Stop,3.0,POINT (-114.13832980503457 51.07419507459516)
81335,Yield,3.0,POINT (-114.0771151216502 50.959624942066036)
81351,Stop,3.0,POINT (-114.16198759302438 51.08841971475486)
81361,Yield,3.0,POINT (-114.24902365487242 51.11450517485991)
81376,Yield,3.0,POINT (-114.04141266141814 50.881674294653955)
81390,Yield,3.0,POINT (-114.16553361794163 51.12690822312969)
81408,Stop,0.0,POINT (-114.20443111101308 51.132960108399566)
81417,Stop,2.0,POINT (-114.2408542957931 51.11459540957086)
81427,Stop,1.0,POINT (-114.05360787270973 50.99902625213772)
81432,Yield,5.0,POINT (-114.13213861289475 50.956632370000705)
81437,Stop,4.0,POINT (-114.07553501568334 51.03492888978995)
81440,Stop,0.0,POINT (-113.88290848592023 50.92127219854999)
81447,Yield,3.0,POINT (-114.15680602667926 51.140263355109155)
81451,Yield,3.0,POINT (-114.05020000548492 50.89590038415903)
81457,Stop,4.0,POINT (-113.96112862007034 51.07163027132116)
81461,Stop,3.0,POINT (-114.24389763248571 51.114357957461415)
81466,Yield,1.0,POINT (-114.08581839956139 50.95713435620371)
81470,Yield,4.0,POINT (-114.18953766062639 51.12365403050185)
81475,Stop,0.0,POINT (-114.16448689592596 51.09316592711762)
81476,Yield,1.0,POINT (-113.93730180447967 51.12566177808448)
81479,Stop,1.0,POINT (-114.1104435058642 50.90656453423827)
81510,Stop,3.0,POINT (-114.09954556525233 51.07041744642253)
81512,Yield,3.0,POINT (-114.11381726454611 51.16235168173864)
81525,Yield,3.0,POINT (-114.24892781241014 51.1304065919907)
81529,Yield,3.0,POINT (-114.17678722047631 51.107953642228665)
81553,Stop,3.0,POINT (-113.96436493432542 50.980099275819924)
81564,Stop,4.0,POINT (-114.0832198804379 51.00952959592867)
81571,Yield,1.0,POINT (-114.24289868465063 51.12474561741775)
81587,Yield,4.0,POINT (-114.09237063994387 50.91557836034936)
81594,Yield,1.0,POINT (-114.20164891734275 51.12156321088324)
81604,Yield,3.0,POINT (-114.00943968313028 50.9693223667463)
81606,Yield,2.0,POINT (-114.04243870005091 51.038628602226424)
81613,Stop,3.0,POINT (-114.08505217494236 51.07225312858076)
81619,Stop,1.0,POINT (-114.07284302748839 51.06534983637367)
81632,Stop,1.0,POINT (-114.08718672879439 51.06670157342896)
81638,Stop,3.0,POINT (-114.10631895645105 51.146410039754336)
81654,Stop,1.0,POINT (-114.0684392018622 51.03627225656926)
81661,Yield,3.0,POINT (-114.12547434715026 51.058798483070255)
81665,Yield,1.0,POINT (-114.065608543931 50.93053157276157)
81671,Stop,3.0,POINT (-114.1944021299253 51.06318805914394)
81673,Stop,1.0,POINT (-113.97878628065607 51.03486823694558)
81677,Stop,3.0,POINT (-114.17190172343865 51.03973704807398)
81690,Stop,3.0,POINT (-113.96575568894237 51.16101043856466)
81693,Stop,3.0,POINT (-113.96703610557569 51.03043448353081)
81697,Stop,1.0,POINT (-114.11058697023219 51.05734552547633)
81699,Yield,0.0,POINT (-114.04814157064341 51.09765971217996)
81703,Yield,1.0,POINT (-113.9997859354662 50.972842700079845)
81705,Stop,1.0,POINT (-114.10458624891073 51.02778280734985)
81708,Stop,3.0,POINT (-113.95483919154317 50.89578102821411)
81711,Yield,3.0,POINT (-114.10580646187076 50.904513907985184)
81745,Stop,3.0,POINT (-114.20498498715098 51.05953784422487)
81748,Stop,2.0,POINT (-113.99348185259113 51.06504191842936)
81760,Stop,2.0,POINT (-114.09166834298813 50.98095402671444)
81773,Yield,4.0,POINT (-113.94714332666716 51.049386642730234)
81778,Stop,4.0,POINT (-114.07967106034981 50.96861604837106)
81791,Stop,3.0,POINT (-114.05012592690358 51.056149769371046)
81804,Stop,3.0,POINT (-114.01451993668809 50.920356911290845)
81814,Yield,1.0,POINT (-113.95628604642752 51.04920386124869)
81815,Stop,3.0,POINT (-114.18230360131331 51.035449016949215)
81820,Yield,1.0,POINT (-114.0724247482307 51.01362539235581)
81839,Yield,3.0,POINT (-114.13887286393981 50.96635918387782)
81849,Yield,3.0,POINT (-114.0632527597404 51.152289628481874)
81856,Stop,0.0,POINT (-114.1963340654653 51.1541676735497)
81866,Yield,3.0,POINT (-114.0224311418312 50.926796293157125)
81867,Stop,2.0,POINT (-114.199566431904 51.059803619304446)
81873,Stop,2.0,POINT (-114.06801774593201 51.15665719935674)
81903,Yield,4.0,POINT (-113.9481010625943 51.05393831700026)
81918,Stop,1.0,POINT (-114.0839366697814 51.06376227768802)
81925,Yield,3.0,POINT (-113.97847627283566 51.072349731329794)
81926,Stop,0.0,POINT (-113.9758858448481 50.97244632759406)
81927,Yield,3.0,POINT (-113.95685612135497 51.13393645947949)
81928,Stop,2.0,POINT (-114.07755351128016 50.986138846658896)
81947,Yield,3.0,POINT (-114.02516643739793 50.94461169143032)
81948,Stop,0.0,POINT (-114.12122072098663 51.16789870924095)
81949,Stop,3.0,POINT (-113.96415352823918 51.16351819813929)
81952,Stop,4.0,POINT (-114.08834758561765 50.99059452605424)
81953,Yield,3.0,POINT (-114.077230848994 50.975808494968454)
81977,Stop,1.0,POINT (-114.16461212383848 51.07421663604015)
81979,Stop,1.0,POINT (-114.14514230864852 51.03555548718049)
81980,Yield,3.0,POINT (-114.25037672121157 51.11609235290128)
81990,Yield,3.0,POINT (-114.01995136699587 50.97761187888414)
82021,Stop,0.0,POINT (-114.02443525969873 50.885870645078114)
82022,Yield,3.0,POINT (-114.03839191374615 50.897042665463744)
82024,Stop,3.0,POINT (-114.06524222137833 50.96518977620094)
82027,Yield,1.0,POINT (-113.99946835542825 51.02104331118944)
82036,Yield,1.0,POINT (-114.18318795516674 51.03238820506577)
82053,Stop,3.0,POINT (-114.03249679941574 51.05245543800522)
82055,Yield,3.0,POINT (-113.93116578928502 51.074777534997004)
82068,Stop,1.0,POINT (-114.12116533286611 51.07872943822001)
82071,Yield,4.0,POINT (-114.06544483519261 51.14913940396254)
82073,Yield,1.0,POINT (-113.92606416781462 51.131297573458)
82077,Stop,0.0,POINT (-114.10534484540739 50.90646685658855)
82079,Stop,1.0,POINT (-114.12015489223278 51.05428917813245)
82094,Stop,4.0,POINT (-114.03780292233823 51.05331102122615)
82118,Yield,3.0,POINT (-114.19677567301883 51.02237853696388)
82125,Yield,3.0,POINT (-113.93705970860695 51.086339276006086)
82135,Yield,1.0,POINT (-113.97715265973939 51.05289945037112)
82165,Stop,1.0,POINT (-114.14485130510066 51.03174584571954)
82171,Yield,3.0,POINT (-113.9542842458142 51.08730232691316)
82173,Stop,2.0,POINT (-114.0711331984819 50.922658909851314)
82178,Yield,1.0,POINT (-114.1360497151274 51.08755980394338)
82180,Stop,3.0,POINT (-114.00986382303292 51.15102342635875)
82181,Stop,1.0,POINT (-114.07380719754639 51.067924686453665)
82191,Stop,3.0,POINT (-114.11757220046822 51.00507559187216)
82192,Stop,3.0,POINT (-114.0395838768343 51.037743733977976)
82200,Yield,4.0,POINT (-114.10255343239596 50.92471256013421)
82220,Yield,3.0,POINT (-114.04533170091268 51.07041646221103)
82223,Yield,1.0,POINT (-114.12090980027368 51.0662200873468)
82251,Yield,1.0,POINT (-114.08059148053384 50.90648738535853)
82274,Yield,3.0,POINT (-114.18066701019414 51.14790628145224)
82284,Yield,3.0,POINT (-114.07269140142701 50.90567175994941)
82304,Stop,3.0,POINT (-114.01462337073535 50.92012213276504)
82308,Yield,1.0,POINT (-114.07415157065094 51.06393897590902)
82315,Stop,1.0,POINT (-114.04823995516769 51.0408995255995)
82324,Yield,3.0,POINT (-114.18607322159495 51.019916155990835)
82331,Stop,3.0,POINT (-114.07879021627497 51.00950030445585)
82335,Yield,1.0,POINT (-114.18774110552474 51.01628519248343)
82350,Stop,1.0,POINT (-114.10070857071109 51.006799218796516)
82354,Stop,1.0,POINT (-114.19921657233327 51.08420860119049)
82356,Stop,2.0,POINT (-114.08068276888403 51.01996731485096)
82360,Stop,3.0,POINT (-114.1294070434699 51.14913485004842)
82368,Yield,3.0,POINT (-113.9335303219004 50.91183624717988)
82376,Stop,0.0,POINT (-113.96989933349951 50.97208259459458)
82378,Yield,3.0,POINT (-114.03628868031697 50.87939116314445)
82419,Yield,1.0,POINT (-114.07914346727485 51.02171294239559)
82432,Yield,3.0,POINT (-114.22500329599592 51.12544482049727)
82436,Stop,0.0,POINT (-113.95216588550828 51.10505752334069)
82442,Stop,3.0,POINT (-113.96092530753064 51.07169560804395)
82444,Yield,3.0,POINT (-113.9677984844363 51.11271126835938)
82451,Yield,1.0,POINT (-114.1719167208417 51.120335273253154)
82456,Yield,3.0,POINT (-114.19526981676498 51.11962586451734)
82461,Yield,2.0,POINT (-114.15723645439374 51.0814325181426)
82466,Yield,3.0,POINT (-114.10168525471309 51.1485538894551)
82474,Stop,3.0,POINT (-114.12819424137514 51.0301538872281)
82478,Stop,4.0,POINT (-114.08093062573063 51.020046430560456)
82482,Yield,1.0,POINT (-114.02348549862069 51.03352935286316)
82484,Stop,4.0,POINT (-114.16977489314506 51.078073488936)
82485,Stop,3.0,POINT (-114.04336946938477 51.15994307787613)
82521,Yield,3.0,POINT (-114.16133070684371 51.04525351954909)
82523,Yield,2.0,POINT (-113.93969470203336 51.1040303275316)
82538,Yield,1.0,POINT (-113.96341735459747 51.053808027702125)
82542,Yield,3.0,POINT (-114.05245841420044 51.00733892819064)
82544,Stop,3.0,POINT (-113.9586661173861 51.01894356459623)
82553,Yield,1.0,POINT (-113.97564433430537 50.87929999285392)
82560,Yield,3.0,POINT (-113.95224344866126 50.92599455347817)
82581,Yield,3.0,POINT (-114.12391353409323 51.14530995775509)
82592,Yield,3.0,POINT (-114.13686663826552 51.00347488553172)
82603,Yield,1.0,POINT (-114.13576816257145 51.088441169372025)
82620,Yield,1.0,POINT (-114.0068316352193 51.15402560685935)
82621,Stop,3.0,POINT (-114.11700304135022 50.891996927583804)
82626,Yield,3.0,POINT (-113.9647926705809 51.09214239280915)
82627,Stop,4.0,POINT (-114.07377231646508 50.99149268341839)
82631,Stop,1.0,POINT (-113.92639809017471 51.10534405749922)
82633,Yield,3.0,POINT (-114.12597641505658 50.96712945758145)
82637,Stop,0.0,POINT (-114.05045693634852 51.06807174027502)
82641,Yield,1.0,POINT (-114.07442630991717 50.9859368737257)
82644,Yield,1.0,POINT (-114.18286479430986 51.02656565306575)
82648,Stop,2.0,POINT (-114.21099317063668 51.101163625528294)
82653,Stop,2.0,POINT (-114.05234061751443 51.070723865641384)
82666,Yield,4.0,POINT (-114.04003625599712 51.15878633756533)
82667,Stop,3.0,POINT (-114.05700715999835 51.10029111642767)
82673,Yield,3.0,POINT (-114.05558267129832 50.95919693411945)
82688,Yield,4.0,POINT (-114.03986125695963 51.15641856906488)
82691,Stop,1.0,POINT (-114.077597666372 50.99757261980501)
82702,Yield,3.0,POINT (-114.04366039169061 51.15572244195774)
82708,Stop,0.0,POINT (-113.91164979085082 51.02332352123675)
82713,Yield,1.0,POINT (-114.12343465691968 51.00308948387208)
82714,Yield,3.0,POINT (-114.0526630906579 50.9038799625865)
82722,Stop,2.0,POINT (-114.07377076770781 50.99240085091648)
82727,Stop,3.0,POINT (-114.20384481305048 51.11470509667436)
82729,Stop,3.0,POINT (-114.1290376904078 51.15973380533486)
82732,Stop,3.0,POINT (-114.22822726128324 51.14821473287799)
82742,Stop,4.0,POINT (-114.09683019190199 51.04053467260256)
82761,Stop,2.0,POINT (-114.2339834214326 51.03787630217218)
82763,Stop,3.0,POINT (-114.13707509472444 51.02378679944257)
82766,Yield,3.0,POINT (-114.25358917874844 51.12736917534828)
82785,Yield,3.0,POINT (-114.15589909577474 51.03467130902629)
82786,Yield,1.0,POINT (-113.97844608700318 51.16582318967454)
82806,Stop,4.0,POINT (-114.15281289210213 51.01233998965677)
82811,Stop,3.0,POINT (-113.9931437639048 50.937865071683)
82815,Stop,3.0,POINT (-114.02451958521158 50.8857290945587)
82816,Yield,3.0,POINT (-113.93161504196894 50.91238211335501)
82839,Yield,1.0,POINT (-114.08969854204238 51.0675030547418)
82850,Stop,0.0,POINT (-114.04831344584439 51.10016785160345)
82856,Stop,0.0,POINT (-114.0771154550415 51.14738141969329)
82858,Stop,2.0,POINT (-114.16687227422474 51.10376874144973)
82862,Yield,3.0,POINT (-114.0732700036004 51.16844835897347)
82873,Stop,2.0,POINT (-114.07113846929346 50.88118178812481)
82882,Stop,4.0,POINT (-114.01267908707099 50.9777206727943)
82883,Stop,1.0,POINT (-114.09038999411197 51.02719453740789)
82887,Stop,2.0,POINT (-113.960760137714 50.91487581849443)
82888,Stop,2.0,POINT (-114.08827362018971 51.02468856021412)
82891,Yield,4.0,POINT (-113.97800965890222 50.91471003409165)
82897,Yield,1.0,POINT (-114.11175450323657 50.96148428536091)
82919,Stop,2.0,POINT (-113.96225788071803 51.08593960345957)
82927,Stop,4.0,POINT (-113.95248457371468 51.07143488508918)
82941,Stop,4.0,POINT (-113.96262198074696 51.08598424446523)
82983,Yield,1.0,POINT (-114.03297732020344 50.93980993142149)
82987,Yield,1.0,POINT (-113.96846070213013 50.96052673494529)
82991,Yield,1.0,POINT (-114.01488298678584 51.08833879357559)
82993,Stop,2.0,POINT (-114.1141009948927 51.02323626363003)
83001,Stop,3.0,POINT (-114.27022984413124 51.08566746592823)
83003,Stop,1.0,POINT (-114.17814236192241 51.12985803312617)
83004,Stop,2.0,POINT (-113.94696943383963 51.0848408292997)
83016,Yield,3.0,POINT (-114.1037091805257 51.15763076596939)
83017,Stop,3.0,POINT (-114.02424344602758 50.91673767912279)
83026,Yield,3.0,POINT (-114.22754361381071 51.14090790355926)
83029,Stop,2.0,POINT (-114.20850969448203 51.12167762609541)
83034,Yield,1.0,POINT (-114.04925485879701 51.027725699960946)
83058,Stop,2.0,POINT (-113.99335169966612 51.06521531524995)
83061,Yield,3.0,POINT (-113.98835614520337 50.89290207707241)
83064,Yield,3.0,POINT (-114.01905982976541 50.922887950477524)
83069,Stop,2.0,POINT (-114.13501644871931 51.00192940576791)
83076,Yield,3.0,POINT (-113.97647777170592 50.90490251700373)
83078,Stop,2.0,POINT (-114.21222722713098 51.09140096813206)
83080,Stop,3.0,POINT (-114.13189275006211 51.15480984799085)
83082,Yield,1.0,POINT (-114.10594976917764 51.131470957044506)
83083,Yield,3.0,POINT (-114.02308338184557 50.94777686712785)
83091,Stop,3.0,POINT (-114.11516063037718 51.065263579645936)
83099,Stop,3.0,POINT (-114.26559866376259 51.085897547322396)
83102,Stop,4.0,POINT (-114.06732083553545 51.0055495845973)
